Date,Time,Transaction Number,Item 1,Item 2,Item 3
11/4/2016,14:49:02,455,Coffee,Hot chocolate,Cookies
11/4/2016,14:49:02,456,Coffee,Tea,Tea
11/4/2016,14:51:22,457,Coffee,Juice,Brownie
11/4/2016,14:51:22,458,Coffee,Tea,Cookies
11/4/2016,14:51:22,459,Hot chocolate,Hot chocolate,Chocolates
11/4/2016,14:51:22,460,Brownie,Coffee,Hot chocolate
11/4/2016,15:18:24,461,Tea,Juice,Chocolates
11/4/2016,15:18:24,462,Cake,Chocolates,Mineral water
11/4/2016,15:31:51,463,Tea,Brownie,Juice
11/4/2016,15:31:51,464,Coffee,Cake,Hot chocolate
11/4/2016,15:35:06,465,Coffee,Cookies,CaramelBites
11/4/2016,15:35:06,466,Juice,Brownie,Juice
11/4/2016,15:35:06,467,Brownie,CaramelBites,Hot chocolate
11/4/2016,15:35:49,468,Coffee,Hot chocolate,Juice
11/4/2016,15:39:57,469,Tea,Brownie,Mineral water
11/4/2016,15:39:57,470,Brownie,Mineral water,Mineral water
11/4/2016,15:39:57,471,Cookies,Tea,CaramelBites
11/4/2016,15:41:06,472,Coffee,Coffee,Chocolates
11/4/2016,15:41:06,473,Brownie,Coffee,Cookies
11/4/2016,15:51:24,474,Brownie,Brownie,Cake
11/4/2016,15:57:56,475,Cookies,Chocolates,Hot chocolate
11/4/2016,16:04:23,476,Coffee,Brownie,Coffee
11/4/2016,16:14:01,477,Tea,Brownie,Cake
11/4/2016,16:14:01,478,Brownie,Juice,CaramelBites
11/4/2016,16:14:01,479,Tea,CaramelBites,Hot chocolate
11/4/2016,17:52:34,480,Hot chocolate,Cake,Mineral water
11/4/2016,17:52:34,481,Coffee,Cake,Brownie
11/4/2016,17:52:34,482,Cookies,Brownie,Cookies
11/4/2016,17:58:43,483,Brownie,Cake,Coffee
11/4/2016,19:02:45,484,Tea,Hot chocolate,Cake
11/4/2016,19:02:45,485,Brownie,CaramelBites,Chocolates
11/5/2016,8:29:32,486,Coffee,Chocolates,Chocolates
11/5/2016,8:36:10,487,Hot chocolate,Tea,Mineral water
11/5/2016,8:36:10,488,Coffee,Hot chocolate,Cookies
11/5/2016,8:50:09,489,Coffee,Hot chocolate,Cookies
11/5/2016,8:51:08,490,Coffee,Cookies,Mineral water
11/5/2016,8:51:08,491,Brownie,Hot chocolate,Hot chocolate
11/5/2016,8:53:55,492,Coffee,Mineral water,Juice
11/5/2016,9:00:47,493,Coffee,Chocolates,CaramelBites
11/5/2016,9:00:47,494,Cookies,Cookies,Cookies
11/5/2016,9:03:58,495,Coffee,CaramelBites,CaramelBites
11/5/2016,9:03:58,496,Coffee,Cookies,Cookies
11/5/2016,9:18:53,497,Brownie,Brownie,Cookies
11/5/2016,9:18:53,498,Coffee,Tea,Hot chocolate
11/5/2016,9:18:53,499,Coffee,Brownie,Cake
11/5/2016,9:19:59,500,Coffee,Cake,Mineral water
11/5/2016,9:26:27,501,Brownie,Tea,Mineral water
11/5/2016,9:26:27,502,Hot chocolate,Mineral water,Tea
11/5/2016,9:34:43,503,Coffee,Cookies,Cookies
11/5/2016,9:34:43,504,Hot chocolate,Hot chocolate,Coffee
11/5/2016,9:34:43,505,Brownie,Coffee,Juice
11/5/2016,9:41:44,506,Coffee,Mineral water,Mineral water
11/5/2016,9:41:44,507,Brownie,Cookies,Hot chocolate
11/5/2016,9:43:52,508,Cake,Mineral water,Cake
11/5/2016,9:47:53,509,Coffee,Tea,Juice
11/5/2016,9:47:53,510,Hot chocolate,Hot chocolate,Chocolates
11/5/2016,9:47:53,511,Coffee,Tea,Cake
11/5/2016,10:14:02,512,Coffee,Brownie,Hot chocolate
11/5/2016,10:14:02,513,Coffee,Tea,Brownie
11/5/2016,10:14:02,514,Cake,Tea,Hot chocolate
11/5/2016,10:17:23,515,Coffee,Mineral water,Cookies
11/5/2016,10:17:23,516,Coffee,Chocolates,Chocolates
11/5/2016,10:20:46,517,Brownie,CaramelBites,Juice
11/5/2016,10:26:16,518,Brownie,Coffee,CaramelBites
11/5/2016,10:26:16,519,Hot chocolate,Tea,Brownie
11/5/2016,10:26:16,520,Coffee,Cake,CaramelBites
11/5/2016,10:29:41,521,Tea,Chocolates,Mineral water
11/5/2016,10:29:41,522,Coffee,Hot chocolate,Hot chocolate
11/5/2016,10:29:41,523,Brownie,Tea,Mineral water
11/5/2016,10:32:09,524,Cookies,Chocolates,CaramelBites
11/5/2016,10:33:20,525,Coffee,Cake,Tea
11/5/2016,10:38:58,526,Coffee,Hot chocolate,Cake
11/5/2016,10:38:58,527,Tea,Tea,Chocolates
11/5/2016,10:40:35,528,Coffee,Hot chocolate,Cake
11/5/2016,10:40:35,529,Cookies,Cake,Cake
11/5/2016,10:43:10,530,Brownie,Coffee,Tea
11/5/2016,10:44:58,531,Coffee,Brownie,Cake
11/5/2016,10:52:09,532,Coffee,CaramelBites,Chocolates
11/5/2016,10:52:09,533,Coffee,Cake,Cookies
11/5/2016,10:52:09,534,Tea,Tea,Tea
11/5/2016,10:57:31,535,Coffee,Cake,Chocolates
11/5/2016,11:03:33,536,Coffee,Coffee,Chocolates
11/5/2016,11:03:33,537,Brownie,Juice,Mineral water
11/5/2016,11:07:57,538,Coffee,Cake,Mineral water
11/5/2016,11:14:43,539,Coffee,Chocolates,CaramelBites
11/5/2016,11:20:07,540,Coffee,Mineral water,Mineral water
11/5/2016,11:22:49,541,Coffee,Chocolates,Cake
11/5/2016,11:22:49,542,Brownie,Brownie,Brownie
11/5/2016,11:24:17,543,Brownie,Brownie,Juice
11/5/2016,11:26:56,544,Coffee,Coffee,Hot chocolate
11/5/2016,11:26:56,545,Hot chocolate,Coffee,Chocolates
11/5/2016,11:26:56,546,Brownie,Juice,Cake
11/5/2016,11:31:33,547,Brownie,Hot chocolate,Cake
11/5/2016,11:31:33,548,Hot chocolate,Cookies,Cake
11/5/2016,11:35:46,549,Coffee,Chocolates,Chocolates
11/5/2016,11:49:10,550,Coffee,Cookies,Chocolates
11/5/2016,11:49:10,551,Tea,Chocolates,Tea
11/5/2016,11:49:10,552,Cake,Juice,Tea
11/5/2016,11:49:56,553,Coffee,Juice,Cookies
11/5/2016,11:53:38,554,Cake,Hot chocolate,Tea
11/5/2016,11:56:57,555,Tea,Cake,Juice
11/5/2016,11:56:57,556,Cake,Brownie,Hot chocolate
11/5/2016,11:58:21,557,Coffee,Coffee,Cookies
11/5/2016,11:58:21,558,Coffee,Tea,Coffee
11/5/2016,12:14:47,559,Coffee,Chocolates,Juice
11/5/2016,12:14:47,560,Coffee,Hot chocolate,Tea
11/5/2016,12:19:48,561,Coffee,Coffee,Chocolates
11/5/2016,12:19:48,562,Coffee,Hot chocolate,Hot chocolate
11/5/2016,12:19:48,563,Brownie,Juice,Coffee
11/5/2016,12:27:50,564,Tea,Cake,Tea
11/5/2016,12:27:50,565,Coffee,Coffee,Mineral water
11/5/2016,12:27:50,566,Coffee,Tea,Mineral water
11/5/2016,12:31:46,567,Hot chocolate,CaramelBites,Cake
11/5/2016,12:31:46,568,Brownie,Tea,Hot chocolate
11/5/2016,12:35:28,569,Coffee,Cookies,Cake
11/5/2016,12:37:20,570,Brownie,Cake,CaramelBites
11/5/2016,12:58:46,571,Brownie,Cake,Chocolates
11/5/2016,13:01:28,572,Coffee,Mineral water,Mineral water
11/5/2016,13:01:28,573,Tea,Mineral water,Juice
11/5/2016,13:23:34,574,Hot chocolate,Brownie,Cookies
11/5/2016,13:23:34,575,Coffee,Juice,Tea
11/5/2016,13:25:20,576,Coffee,Chocolates,Brownie
11/5/2016,13:27:11,577,Coffee,CaramelBites,Chocolates
11/5/2016,13:31:32,578,Coffee,Hot chocolate,CaramelBites
11/5/2016,13:31:32,579,Mineral water,Juice,Coffee
11/5/2016,13:45:35,580,Coffee,Brownie,CaramelBites
11/5/2016,13:57:58,581,Coffee,Brownie,Hot chocolate
11/5/2016,14:03:14,582,Brownie,Tea,Tea
11/5/2016,14:03:14,583,Cake,Cake,Tea
11/5/2016,14:03:14,584,Tea,Chocolates,Brownie
11/5/2016,14:08:03,585,Coffee,Mineral water,Tea
11/5/2016,14:12:41,586,Coffee,Brownie,Cake
11/5/2016,14:12:41,587,Tea,Juice,Coffee
11/5/2016,14:12:41,588,Brownie,Tea,Cake
11/5/2016,14:14:11,589,Cake,Coffee,Cake
11/5/2016,14:32:52,590,Hot chocolate,Hot chocolate,Juice
11/5/2016,14:32:52,591,Coffee,Brownie,Cake
11/5/2016,14:32:52,592,Cake,Juice,Tea
11/5/2016,14:48:55,593,Coffee,Cookies,Mineral water
11/5/2016,14:49:57,594,Coffee,Tea,Cake
11/5/2016,15:14:47,595,Coffee,Mineral water,Cookies
11/5/2016,15:14:47,596,Brownie,Cake,CaramelBites
11/5/2016,15:17:20,597,Mineral water,Tea,Chocolates
11/5/2016,15:17:20,598,Brownie,Coffee,Tea
11/5/2016,15:21:16,599,Coffee,Chocolates,Cookies
11/5/2016,15:21:16,600,Coffee,Tea,Hot chocolate
11/5/2016,15:24:18,601,Tea,Coffee,Cake
11/5/2016,15:24:18,602,Tea,Hot chocolate,Cookies
11/5/2016,15:24:18,603,Brownie,Hot chocolate,Chocolates
11/5/2016,15:24:18,604,Cake,Mineral water,Coffee
11/5/2016,15:40:12,605,Coffee,Mineral water,Brownie
11/5/2016,15:43:51,606,Brownie,Cookies,Cookies
11/5/2016,15:45:29,607,Cake,Mineral water,Cookies
11/5/2016,15:46:54,608,Tea,Cookies,Cake
11/5/2016,15:53:52,609,Coffee,CaramelBites,Cake
11/5/2016,15:53:52,610,Coffee,Chocolates,Cake
11/5/2016,15:53:52,611,Coffee,Juice,Brownie
11/5/2016,15:53:52,612,Cake,Cookies,Juice
11/5/2016,15:56:06,613,Coffee,Coffee,Cookies
11/5/2016,15:56:06,614,Brownie,Mineral water,Chocolates
11/5/2016,16:00:53,615,Coffee,Coffee,Brownie
11/5/2016,16:00:53,616,Brownie,Juice,Tea
11/5/2016,16:04:24,617,Coffee,Coffee,Cake
11/5/2016,16:04:24,618,Brownie,CaramelBites,Hot chocolate
11/5/2016,16:05:47,619,Brownie,Cookies,Brownie
11/5/2016,16:05:47,620,Coffee,Chocolates,Juice
11/5/2016,16:12:04,621,Coffee,Mineral water,Coffee
11/5/2016,16:12:04,622,Brownie,Chocolates,Coffee
11/5/2016,16:37:10,623,Hot chocolate,Tea,Brownie
11/5/2016,16:37:10,624,Brownie,Coffee,Chocolates
11/5/2016,16:43:30,625,Hot chocolate,Cake,Cookies
11/5/2016,16:45:21,626,Coffee,Hot chocolate,CaramelBites
11/5/2016,16:45:21,627,Brownie,Brownie,Coffee
11/6/2016,9:42:55,628,Coffee,Juice,Brownie
11/6/2016,9:56:06,629,Coffee,Hot chocolate,Cake
11/6/2016,9:56:06,630,Mineral water,Coffee,Cookies
11/6/2016,10:09:41,631,Hot chocolate,Juice,Brownie
11/6/2016,10:14:22,632,Coffee,Brownie,CaramelBites
11/6/2016,10:14:22,633,Coffee,Coffee,Tea
11/6/2016,10:15:14,634,Coffee,CaramelBites,CaramelBites
11/6/2016,10:15:14,635,Coffee,Hot chocolate,Juice
11/6/2016,10:18:08,636,Coffee,Tea,Cookies
11/6/2016,10:18:08,637,Coffee,Tea,Juice
11/6/2016,10:21:51,638,Coffee,Juice,Coffee
11/6/2016,10:43:58,639,Coffee,Tea,CaramelBites
11/6/2016,10:43:58,640,Tea,Coffee,Hot chocolate
11/6/2016,10:45:59,641,Coffee,Coffee,Mineral water
11/6/2016,10:49:53,642,Coffee,Cookies,Hot chocolate
11/6/2016,10:49:53,643,Hot chocolate,Juice,Cookies
11/6/2016,10:56:49,644,Hot chocolate,Cookies,Coffee
11/6/2016,10:56:49,645,Coffee,CaramelBites,Brownie
11/6/2016,11:07:51,646,Coffee,CaramelBites,CaramelBites
11/6/2016,11:07:51,647,Tea,Juice,CaramelBites
11/6/2016,11:14:18,648,Coffee,Chocolates,Tea
11/6/2016,11:14:18,649,Hot chocolate,Tea,Cookies
11/6/2016,11:17:47,650,Coffee,Mineral water,Cookies
11/6/2016,11:19:02,651,Tea,Cookies,Cookies
11/6/2016,11:20:27,652,Hot chocolate,Coffee,CaramelBites
11/6/2016,11:20:27,653,Coffee,Coffee,Cookies
11/6/2016,11:20:27,654,Mineral water,CaramelBites,Brownie
11/6/2016,11:21:18,655,Coffee,Mineral water,Cake
11/6/2016,11:21:18,656,Coffee,Cake,Cake
11/6/2016,11:22:40,657,Coffee,Tea,Chocolates
11/6/2016,11:24:38,658,Coffee,Tea,Hot chocolate
11/6/2016,11:24:38,659,Coffee,Hot chocolate,Cookies
11/6/2016,11:47:12,660,Hot chocolate,Tea,Chocolates
11/6/2016,11:47:12,661,Coffee,Cookies,Hot chocolate
11/6/2016,12:11:20,662,Coffee,Mineral water,Cake
11/6/2016,12:22:28,663,Tea,Cookies,Cookies
11/6/2016,12:23:34,664,Coffee,Brownie,Tea
11/6/2016,12:23:34,665,Hot chocolate,Hot chocolate,Juice
11/6/2016,12:31:44,666,Coffee,Tea,Cake
11/6/2016,12:31:44,667,Coffee,Chocolates,Juice
11/6/2016,12:39:57,668,Coffee,Hot chocolate,Cake
11/6/2016,12:42:42,669,Coffee,Brownie,Mineral water
11/6/2016,12:42:42,670,Coffee,Coffee,CaramelBites
11/6/2016,12:42:42,671,Mineral water,Brownie,Cake
11/6/2016,12:42:42,672,Juice,Chocolates,Mineral water
11/6/2016,12:50:29,673,Tea,Cake,Cake
11/6/2016,12:50:29,674,Juice,Cake,Hot chocolate
11/6/2016,12:53:15,675,Coffee,Mineral water,Cookies
11/6/2016,12:53:15,676,Coffee,Hot chocolate,Cookies
11/6/2016,12:53:15,677,Cake,Brownie,Cake
11/6/2016,13:14:44,678,Cake,CaramelBites,Mineral water
11/6/2016,13:14:44,679,Brownie,Cake,Chocolates
11/6/2016,13:14:44,680,Coffee,Brownie,Coffee
11/6/2016,13:14:44,681,Coffee,CaramelBites,CaramelBites
11/6/2016,13:28:44,682,Coffee,Juice,Brownie
11/6/2016,13:29:28,683,Tea,Chocolates,Coffee
11/6/2016,13:29:28,684,Coffee,Chocolates,Hot chocolate
11/6/2016,13:31:34,685,Coffee,Hot chocolate,Juice
11/6/2016,13:45:10,686,Tea,Hot chocolate,Hot chocolate
11/6/2016,13:45:10,687,Coffee,Mineral water,Cake
11/6/2016,13:47:12,688,Cake,Hot chocolate,Brownie
11/6/2016,13:47:12,689,Coffee,Mineral water,Cookies
11/6/2016,13:50:28,690,Tea,Cake,Brownie
11/6/2016,13:50:28,691,Cake,Cookies,Mineral water
11/6/2016,13:57:57,692,Coffee,Brownie,Chocolates
11/6/2016,14:00:33,693,Hot chocolate,Tea,Brownie
11/6/2016,14:10:19,694,Coffee,Mineral water,Coffee
11/6/2016,14:10:19,695,Coffee,Cake,Tea
11/6/2016,14:37:39,696,Coffee,Cookies,Coffee
11/6/2016,14:44:24,697,Cake,Brownie,Chocolates
11/6/2016,14:44:24,698,Hot chocolate,Cookies,Brownie
11/6/2016,14:50:44,699,Hot chocolate,Hot chocolate,Cookies
11/6/2016,14:50:44,700,Tea,Hot chocolate,Chocolates
11/6/2016,14:53:44,701,Brownie,Brownie,Coffee
11/6/2016,14:54:24,702,Cake,Tea,Cake
11/6/2016,14:54:24,703,Coffee,CaramelBites,CaramelBites
11/6/2016,14:55:50,704,Tea,Coffee,CaramelBites
11/6/2016,15:04:15,705,Tea,Cookies,Juice
11/6/2016,15:12:51,706,Tea,Chocolates,Tea
11/6/2016,15:32:12,707,Coffee,Cookies,Juice
11/6/2016,15:47:13,708,Coffee,Mineral water,Juice
11/6/2016,15:47:13,709,Tea,Chocolates,Cookies
11/6/2016,15:50:44,710,Coffee,Chocolates,Mineral water
11/6/2016,15:52:34,711,Coffee,Hot chocolate,Mineral water
11/6/2016,16:15:53,712,Tea,Tea,Cookies
11/6/2016,16:23:01,713,Tea,Hot chocolate,Mineral water
11/6/2016,16:29:15,714,Tea,CaramelBites,Chocolates
11/6/2016,16:51:30,715,Tea,Cake,Chocolates
11/7/2016,8:13:03,716,Coffee,Cookies,Cookies
11/7/2016,9:04:36,717,Coffee,Juice,Coffee
11/7/2016,9:29:14,718,Tea,Juice,Hot chocolate
11/7/2016,9:31:03,719,Coffee,Juice,Mineral water
11/7/2016,9:50:01,720,Tea,Coffee,Mineral water
11/7/2016,9:57:09,721,Tea,CaramelBites,Mineral water
11/7/2016,10:04:23,722,Tea,Cookies,CaramelBites
11/7/2016,10:14:15,723,Coffee,CaramelBites,Coffee
11/7/2016,10:25:13,724,Coffee,Juice,Coffee
11/7/2016,10:25:13,725,Coffee,CaramelBites,Tea
11/7/2016,10:29:47,726,Coffee,Cookies,Cake
11/7/2016,10:34:25,727,Coffee,CaramelBites,Chocolates
11/7/2016,10:40:42,728,Coffee,Coffee,Brownie
11/7/2016,10:45:13,729,Tea,Mineral water,Brownie
11/7/2016,10:49:31,730,Tea,CaramelBites,CaramelBites
11/7/2016,10:59:55,731,Coffee,CaramelBites,Hot chocolate
11/7/2016,11:00:44,732,Coffee,Hot chocolate,Cake
11/7/2016,11:06:44,733,Coffee,Cake,Brownie
11/7/2016,11:06:44,734,Coffee,Cookies,Hot chocolate
11/7/2016,11:14:01,735,Hot chocolate,Hot chocolate,Hot chocolate
11/7/2016,11:24:12,736,Coffee,Coffee,Cookies
11/7/2016,11:29:47,737,Coffee,Hot chocolate,Cake
11/7/2016,11:29:47,738,Coffee,Juice,CaramelBites
11/7/2016,11:29:47,739,Cookies,Cookies,Coffee
11/7/2016,11:31:35,740,Coffee,Juice,Chocolates
11/7/2016,11:31:35,741,Coffee,Chocolates,Brownie
11/7/2016,11:34:39,742,Coffee,CaramelBites,Cookies
11/7/2016,11:34:39,743,Tea,Brownie,Brownie
11/7/2016,11:40:01,744,Coffee,Hot chocolate,Cookies
11/7/2016,12:04:33,745,Coffee,Juice,Hot chocolate
11/7/2016,12:04:33,746,Tea,Cake,Coffee
11/7/2016,12:18:13,747,Coffee,Tea,Chocolates
11/7/2016,12:19:39,748,Coffee,Coffee,Coffee
11/7/2016,12:37:54,749,Coffee,Cookies,Juice
11/7/2016,12:37:54,750,Coffee,Brownie,Cookies
11/7/2016,13:01:39,751,Coffee,Chocolates,CaramelBites
11/7/2016,13:36:49,752,Coffee,CaramelBites,Cake
11/7/2016,13:45:52,753,Coffee,CaramelBites,Cookies
11/7/2016,13:45:52,754,Cookies,Hot chocolate,Chocolates
11/7/2016,13:45:52,755,Tea,Brownie,Hot chocolate
11/7/2016,13:57:34,756,Tea,Cookies,Coffee
11/7/2016,13:57:34,757,Coffee,Juice,Mineral water
11/7/2016,14:08:35,758,Coffee,Tea,Chocolates
11/7/2016,14:15:29,759,Coffee,Juice,Tea
11/7/2016,14:15:29,760,Coffee,Tea,Mineral water
11/7/2016,14:19:36,761,Tea,Juice,Brownie
11/7/2016,14:19:36,762,Coffee,Coffee,Chocolates
11/7/2016,14:36:10,763,Coffee,Chocolates,Chocolates
11/7/2016,14:37:40,764,Coffee,Coffee,CaramelBites
11/7/2016,14:40:37,765,Coffee,Hot chocolate,CaramelBites
11/7/2016,15:08:12,766,Coffee,Coffee,Cookies
11/7/2016,15:08:55,767,Tea,Cookies,Cake
11/7/2016,16:01:38,768,Coffee,Juice,Juice
11/7/2016,17:04:07,769,Coffee,Brownie,Coffee
11/7/2016,17:04:07,770,Coffee,Cookies,Cookies
11/7/2016,17:18:06,771,Cookies,Cookies,CaramelBites
11/7/2016,18:28:32,772,Coffee,Tea,Tea
11/8/2016,8:17:58,773,Coffee,Brownie,Mineral water
11/8/2016,9:07:18,774,Tea,Brownie,CaramelBites
11/8/2016,9:08:37,775,Coffee,Chocolates,Juice
11/8/2016,9:08:37,776,Coffee,Mineral water,Cake
11/8/2016,9:15:49,777,Coffee,Mineral water,Juice
11/8/2016,9:21:52,778,Coffee,Coffee,Juice
11/8/2016,9:47:08,779,Coffee,CaramelBites,Tea
11/8/2016,9:47:08,780,Coffee,Hot chocolate,Cookies
11/8/2016,9:55:36,781,Hot chocolate,CaramelBites,Mineral water
11/8/2016,9:55:36,782,Coffee,Tea,Cake
11/8/2016,10:07:31,783,Coffee,Cookies,CaramelBites
11/8/2016,10:09:35,784,Coffee,Cake,Hot chocolate
11/8/2016,10:31:58,785,Coffee,Cake,Tea
11/8/2016,10:31:58,786,Coffee,Chocolates,Mineral water
11/8/2016,10:43:03,787,Coffee,Chocolates,Coffee
11/8/2016,10:43:03,788,Coffee,CaramelBites,Cake
11/8/2016,10:50:47,789,Brownie,CaramelBites,Cookies
11/8/2016,10:59:58,790,Coffee,Hot chocolate,Mineral water
11/8/2016,10:59:58,791,Coffee,Juice,Chocolates
11/8/2016,11:02:32,792,Tea,Cookies,Hot chocolate
11/8/2016,11:09:29,793,Coffee,Cookies,Tea
11/8/2016,11:11:42,794,Brownie,Cake,CaramelBites
11/8/2016,11:19:09,795,Coffee,Juice,Tea
11/8/2016,11:22:27,796,Coffee,Hot chocolate,Cookies
11/8/2016,11:22:27,797,Juice,Brownie,Cake
11/8/2016,11:26:43,798,Coffee,Hot chocolate,Chocolates
11/8/2016,11:33:27,799,Tea,Hot chocolate,Chocolates
11/8/2016,11:33:27,800,Coffee,Cookies,Cookies
11/8/2016,11:35:23,801,Tea,Juice,Cake
11/8/2016,11:36:17,802,Coffee,Chocolates,Brownie
11/8/2016,12:13:34,803,Brownie,Tea,Mineral water
11/8/2016,12:17:33,804,Coffee,Hot chocolate,Mineral water
11/8/2016,12:17:33,805,Cookies,Tea,Hot chocolate
11/8/2016,12:23:11,806,Coffee,Mineral water,Tea
11/8/2016,12:23:11,807,Coffee,CaramelBites,Mineral water
11/8/2016,12:23:11,808,Brownie,Coffee,Mineral water
11/8/2016,12:24:24,809,Coffee,CaramelBites,Coffee
11/8/2016,12:34:38,810,Coffee,Tea,Juice
11/8/2016,12:35:35,811,Tea,Chocolates,Tea
11/8/2016,13:25:27,812,Tea,Tea,Cookies
11/8/2016,13:28:15,813,Hot chocolate,Brownie,Mineral water
11/8/2016,13:29:47,814,Coffee,Cookies,Chocolates
11/8/2016,13:37:01,815,Brownie,Cake,Brownie
11/8/2016,13:37:01,816,Coffee,Mineral water,Brownie
11/8/2016,14:01:59,817,Coffee,Brownie,CaramelBites
11/8/2016,14:06:22,818,Coffee,Cake,Tea
11/8/2016,14:06:22,819,Brownie,CaramelBites,Cookies
11/8/2016,14:26:51,820,Coffee,CaramelBites,Cookies
11/8/2016,14:28:30,821,Hot chocolate,Cake,Coffee
11/8/2016,14:28:30,822,Tea,Brownie,Hot chocolate
11/8/2016,14:36:39,823,Coffee,Cake,Coffee
11/8/2016,14:36:39,824,Brownie,Juice,CaramelBites
11/8/2016,14:45:38,825,Coffee,Tea,Coffee
11/8/2016,14:56:14,826,Coffee,Brownie,Cookies
11/8/2016,15:04:45,827,Tea,Cookies,Cake
11/8/2016,15:04:45,828,Tea,Juice,CaramelBites
11/8/2016,15:08:34,829,Coffee,Cookies,Mineral water
11/8/2016,15:08:34,830,Tea,Tea,Mineral water
11/8/2016,15:08:34,831,Cookies,Chocolates,Brownie
11/8/2016,15:34:42,832,Tea,CaramelBites,Cookies
11/8/2016,15:50:56,833,Coffee,Mineral water,Hot chocolate
11/8/2016,15:50:56,834,Coffee,Coffee,Tea
11/8/2016,15:50:56,835,Brownie,Chocolates,Coffee
11/8/2016,16:00:32,836,Coffee,Chocolates,Mineral water
11/8/2016,16:02:27,837,Coffee,Mineral water,Juice
11/8/2016,16:03:43,838,Coffee,Cookies,Brownie
11/8/2016,16:35:19,839,Coffee,Mineral water,CaramelBites
11/8/2016,17:01:15,840,Coffee,Juice,Brownie
11/8/2016,17:04:46,841,Hot chocolate,Brownie,Coffee
11/8/2016,17:10:06,842,Coffee,Chocolates,Juice
11/8/2016,17:10:06,843,Hot chocolate,Coffee,Cookies
11/9/2016,8:07:12,844,Coffee,Coffee,Hot chocolate
11/9/2016,9:24:38,845,Coffee,Mineral water,Cookies
11/9/2016,9:40:29,846,Coffee,Cake,Coffee
11/9/2016,9:40:29,847,Coffee,Coffee,Brownie
11/9/2016,10:07:40,848,Coffee,CaramelBites,Juice
11/9/2016,10:56:53,849,Coffee,Hot chocolate,Tea
11/9/2016,10:56:53,850,Hot chocolate,Cookies,Hot chocolate
11/9/2016,11:03:38,851,Coffee,Brownie,Hot chocolate
11/9/2016,11:03:38,852,Coffee,Mineral water,Juice
11/9/2016,11:12:22,853,Coffee,Coffee,Brownie
11/9/2016,11:20:01,854,Coffee,Cookies,Tea
11/9/2016,11:31:04,855,Coffee,Coffee,Brownie
11/9/2016,11:32:50,856,Coffee,CaramelBites,Hot chocolate
11/9/2016,11:32:50,857,Coffee,Brownie,Cookies
11/9/2016,11:35:07,858,Coffee,Chocolates,Coffee
11/9/2016,11:35:07,859,Cookies,Cake,CaramelBites
11/9/2016,11:58:20,860,Tea,Juice,Hot chocolate
11/9/2016,11:59:56,861,Coffee,Hot chocolate,Coffee
11/9/2016,12:04:03,862,Coffee,Brownie,Brownie
11/9/2016,12:06:35,863,Coffee,Tea,Chocolates
11/9/2016,12:12:31,864,Tea,Juice,Hot chocolate
11/9/2016,12:20:42,865,Juice,Tea,Coffee
11/9/2016,12:24:49,866,Brownie,Chocolates,Coffee
11/9/2016,12:33:07,867,Brownie,Cake,Chocolates
11/9/2016,12:33:07,868,Coffee,Cake,Chocolates
11/9/2016,12:38:43,869,Coffee,Brownie,Coffee
11/9/2016,12:50:36,870,Coffee,Chocolates,Coffee
11/9/2016,12:50:36,871,Brownie,CaramelBites,Brownie
11/9/2016,13:00:17,872,Coffee,Hot chocolate,Brownie
11/9/2016,13:02:19,873,Cookies,CaramelBites,Coffee
11/9/2016,13:24:11,874,Coffee,Chocolates,CaramelBites
11/9/2016,14:15:05,875,Coffee,Juice,Coffee
11/9/2016,14:16:15,876,Coffee,Cookies,Mineral water
11/9/2016,14:26:30,877,Coffee,Cake,Cookies
11/9/2016,14:26:30,878,Coffee,Cake,Cookies
11/9/2016,14:26:30,879,Cookies,Coffee,Coffee
11/9/2016,14:33:53,880,Coffee,Coffee,Brownie
11/9/2016,15:17:08,881,Coffee,Chocolates,CaramelBites
11/9/2016,15:22:10,882,Tea,Cake,Cake
11/9/2016,16:02:24,883,Coffee,CaramelBites,Mineral water
11/9/2016,16:02:24,884,Cookies,Hot chocolate,Cookies
11/9/2016,16:31:15,885,Coffee,Cookies,Cookies
11/9/2016,16:31:15,886,Coffee,Coffee,Mineral water
11/9/2016,18:04:13,887,Coffee,Juice,Cake
11/9/2016,18:04:13,888,Tea,Chocolates,Tea
11/10/2016,8:51:02,889,Coffee,Juice,Tea
11/10/2016,8:52:27,890,Coffee,Cookies,Cookies
11/10/2016,9:06:46,891,Coffee,Mineral water,Mineral water
11/10/2016,9:15:08,892,Brownie,CaramelBites,Tea
11/10/2016,9:19:23,893,Brownie,Mineral water,Coffee
11/10/2016,9:24:34,894,Cookies,CaramelBites,Tea
11/10/2016,9:32:14,895,Cookies,Mineral water,Chocolates
11/10/2016,9:32:14,896,Coffee,CaramelBites,CaramelBites
11/10/2016,9:32:14,897,Juice,Cake,Hot chocolate
11/10/2016,9:37:37,898,Cookies,Juice,Cake
11/10/2016,9:37:37,899,Coffee,Cookies,Brownie
11/10/2016,9:38:27,900,Coffee,Chocolates,Chocolates
11/10/2016,9:53:32,901,Coffee,Cookies,Cake
11/10/2016,9:54:58,902,Coffee,Cake,Brownie
11/10/2016,10:03:59,903,Coffee,Cake,Cookies
11/10/2016,10:03:59,904,Cookies,Mineral water,Hot chocolate
11/10/2016,10:05:29,905,Coffee,Coffee,Mineral water
11/10/2016,10:05:29,906,Coffee,Cake,Chocolates
